starttime	seconds	ctime	dtime	ttime	wait
Wed Jun 26 13:35:19 2013	1372246519	0	941	941	941
Wed Jun 26 13:35:09 2013	1372246509	0	941	941	941
Wed Jun 26 13:35:05 2013	1372246505	0	941	941	941
Wed Jun 26 13:35:06 2013	1372246506	0	941	941	941
Wed Jun 26 13:35:12 2013	1372246512	0	941	941	941
Wed Jun 26 13:34:54 2013	1372246494	0	941	941	941
Wed Jun 26 13:35:02 2013	1372246502	0	941	941	941
Wed Jun 26 13:34:53 2013	1372246493	0	941	941	941
Wed Jun 26 13:34:51 2013	1372246491	0	942	942	942
Wed Jun 26 13:35:19 2013	1372246519	0	942	942	942
Wed Jun 26 13:34:56 2013	1372246496	0	942	942	942
Wed Jun 26 13:35:13 2013	1372246513	0	942	942	942
Wed Jun 26 13:35:23 2013	1372246523	0	942	942	942
Wed Jun 26 13:35:13 2013	1372246513	0	943	943	943
Wed Jun 26 13:35:12 2013	1372246512	0	943	943	943
Wed Jun 26 13:35:00 2013	1372246500	0	943	943	943
Wed Jun 26 13:35:16 2013	1372246516	0	944	944	944
Wed Jun 26 13:34:52 2013	1372246492	0	944	944	944
Wed Jun 26 13:35:05 2013	1372246505	0	944	944	944
Wed Jun 26 13:35:18 2013	1372246518	0	944	944	944
Wed Jun 26 13:35:17 2013	1372246517	0	944	944	944
Wed Jun 26 13:35:02 2013	1372246502	0	944	944	944
Wed Jun 26 13:35:00 2013	1372246500	0	944	944	944
Wed Jun 26 13:34:53 2013	1372246493	0	945	945	945
Wed Jun 26 13:34:54 2013	1372246494	0	945	945	945
Wed Jun 26 13:35:04 2013	1372246504	0	945	945	945
Wed Jun 26 13:35:04 2013	1372246504	0	946	946	945
Wed Jun 26 13:34:55 2013	1372246495	0	946	946	946
Wed Jun 26 13:35:17 2013	1372246517	0	946	946	946
Wed Jun 26 13:34:53 2013	1372246493	0	946	946	946
Wed Jun 26 13:35:12 2013	1372246512	0	946	946	946
Wed Jun 26 13:35:07 2013	1372246507	0	946	946	946
Wed Jun 26 13:34:53 2013	1372246493	0	946	946	946
Wed Jun 26 13:35:19 2013	1372246519	0	946	946	946
Wed Jun 26 13:35:16 2013	1372246516	0	947	947	947
Wed Jun 26 13:35:45 2013	1372246545	0	948	948	948
Wed Jun 26 13:35:10 2013	1372246510	0	948	948	948
Wed Jun 26 13:35:03 2013	1372246503	0	948	948	948
Wed Jun 26 13:35:10 2013	1372246510	0	948	948	948
Wed Jun 26 13:35:06 2013	1372246506	0	948	948	948
Wed Jun 26 13:34:52 2013	1372246492	0	948	948	948
Wed Jun 26 13:36:01 2013	1372246561	0	949	949	949
Wed Jun 26 13:35:12 2013	1372246512	0	949	949	949
Wed Jun 26 13:34:54 2013	1372246494	0	949	949	949
Wed Jun 26 13:35:15 2013	1372246515	0	949	949	949
Wed Jun 26 13:35:07 2013	1372246507	0	949	949	949
Wed Jun 26 13:34:54 2013	1372246494	0	950	950	950
Wed Jun 26 13:34:54 2013	1372246494	0	950	950	950
Wed Jun 26 13:35:08 2013	1372246508	0	950	950	950
Wed Jun 26 13:35:16 2013	1372246516	0	950	950	950
Wed Jun 26 13:35:15 2013	1372246515	0	950	950	950
Wed Jun 26 13:35:05 2013	1372246505	0	950	950	950
Wed Jun 26 13:34:52 2013	1372246492	0	950	950	950
Wed Jun 26 13:35:05 2013	1372246505	0	951	951	951
Wed Jun 26 13:34:52 2013	1372246492	0	951	951	951
Wed Jun 26 13:35:03 2013	1372246503	0	951	951	951
Wed Jun 26 13:35:00 2013	1372246500	0	952	952	952
Wed Jun 26 13:35:17 2013	1372246517	0	952	952	952
Wed Jun 26 13:35:18 2013	1372246518	0	953	953	953
Wed Jun 26 13:34:53 2013	1372246493	0	953	953	953
Wed Jun 26 13:35:08 2013	1372246508	0	954	954	954
Wed Jun 26 13:35:02 2013	1372246502	0	954	954	954
Wed Jun 26 13:35:03 2013	1372246503	0	954	954	954
Wed Jun 26 13:35:02 2013	1372246502	0	954	954	954
Wed Jun 26 13:35:16 2013	1372246516	0	954	954	954
Wed Jun 26 13:35:23 2013	1372246523	0	954	954	954
Wed Jun 26 13:35:19 2013	1372246519	0	955	955	955
Wed Jun 26 13:34:56 2013	1372246496	0	955	955	955
Wed Jun 26 13:34:53 2013	1372246493	0	955	955	955
Wed Jun 26 13:35:00 2013	1372246500	0	955	955	955
Wed Jun 26 13:34:52 2013	1372246492	0	956	956	956
Wed Jun 26 13:35:18 2013	1372246518	0	956	956	956
Wed Jun 26 13:34:53 2013	1372246493	0	957	957	957
Wed Jun 26 13:35:18 2013	1372246518	0	957	957	957
Wed Jun 26 13:35:42 2013	1372246542	0	957	957	957
Wed Jun 26 13:35:42 2013	1372246542	0	958	958	958
Wed Jun 26 13:35:17 2013	1372246517	0	958	958	958
Wed Jun 26 13:35:18 2013	1372246518	0	958	958	958
Wed Jun 26 13:34:52 2013	1372246492	0	959	959	959
Wed Jun 26 13:35:02 2013	1372246502	0	959	959	959
Wed Jun 26 13:35:18 2013	1372246518	0	960	960	960
Wed Jun 26 13:34:55 2013	1372246495	0	960	960	960
Wed Jun 26 13:35:22 2013	1372246522	0	961	961	961
Wed Jun 26 13:34:57 2013	1372246497	0	961	961	961
Wed Jun 26 13:35:24 2013	1372246524	0	961	961	961
Wed Jun 26 13:35:18 2013	1372246518	0	961	961	961
Wed Jun 26 13:35:19 2013	1372246519	0	961	961	961
Wed Jun 26 13:35:43 2013	1372246543	0	962	962	962
Wed Jun 26 13:35:56 2013	1372246556	0	962	962	962
Wed Jun 26 13:34:54 2013	1372246494	0	962	962	962
Wed Jun 26 13:35:16 2013	1372246516	0	962	962	962
Wed Jun 26 13:35:02 2013	1372246502	0	962	962	962
Wed Jun 26 13:34:53 2013	1372246493	0	964	964	964
Wed Jun 26 13:35:19 2013	1372246519	0	966	966	966
Wed Jun 26 13:34:54 2013	1372246494	0	966	966	966
Wed Jun 26 13:35:16 2013	1372246516	0	966	966	966
Wed Jun 26 13:35:40 2013	1372246540	0	970	970	970
Wed Jun 26 13:35:58 2013	1372246558	0	970	970	970
Wed Jun 26 13:35:18 2013	1372246518	0	971	971	971
Wed Jun 26 13:35:17 2013	1372246517	0	972	972	972
Wed Jun 26 13:35:18 2013	1372246518	0	972	972	972
Wed Jun 26 13:35:49 2013	1372246549	0	973	973	973
Wed Jun 26 13:35:18 2013	1372246518	0	974	974	974
Wed Jun 26 13:35:18 2013	1372246518	0	975	975	975
Wed Jun 26 13:35:57 2013	1372246557	0	975	975	975
Wed Jun 26 13:35:42 2013	1372246542	0	976	976	976
Wed Jun 26 13:35:16 2013	1372246516	0	977	977	977
Wed Jun 26 13:35:18 2013	1372246518	0	977	977	977
Wed Jun 26 13:35:46 2013	1372246546	0	977	977	977
Wed Jun 26 13:35:00 2013	1372246500	0	978	978	978
Wed Jun 26 13:35:01 2013	1372246501	0	979	979	979
Wed Jun 26 13:35:18 2013	1372246518	0	981	981	981
Wed Jun 26 13:34:55 2013	1372246495	0	981	981	981
Wed Jun 26 13:35:57 2013	1372246557	0	981	981	981
Wed Jun 26 13:35:45 2013	1372246545	0	981	981	981
Wed Jun 26 13:35:19 2013	1372246519	0	981	981	981
Wed Jun 26 13:35:52 2013	1372246552	0	985	985	984
Wed Jun 26 13:35:01 2013	1372246501	0	985	985	985
Wed Jun 26 13:35:18 2013	1372246518	0	986	986	986
Wed Jun 26 13:35:20 2013	1372246520	0	986	986	986
Wed Jun 26 13:35:01 2013	1372246501	0	986	986	986
Wed Jun 26 13:35:01 2013	1372246501	0	986	986	986
Wed Jun 26 13:35:16 2013	1372246516	0	987	987	987
Wed Jun 26 13:35:19 2013	1372246519	0	989	989	989
Wed Jun 26 13:35:55 2013	1372246555	0	989	989	989
Wed Jun 26 13:35:23 2013	1372246523	0	992	992	992
Wed Jun 26 13:35:45 2013	1372246545	0	995	995	995
Wed Jun 26 13:35:40 2013	1372246540	0	995	995	995
Wed Jun 26 13:35:34 2013	1372246534	0	996	996	996
Wed Jun 26 13:35:01 2013	1372246501	0	997	997	997
Wed Jun 26 13:35:18 2013	1372246518	0	997	997	997
Wed Jun 26 13:35:22 2013	1372246522	0	997	997	997
Wed Jun 26 13:35:20 2013	1372246520	0	997	997	997
Wed Jun 26 13:35:39 2013	1372246539	0	998	998	998
Wed Jun 26 13:35:38 2013	1372246538	0	999	999	999
Wed Jun 26 13:35:01 2013	1372246501	0	999	999	999
Wed Jun 26 13:35:56 2013	1372246556	0	1001	1001	1001
Wed Jun 26 13:35:01 2013	1372246501	0	1001	1001	1001
Wed Jun 26 13:35:50 2013	1372246550	0	1001	1001	1001
Wed Jun 26 13:35:01 2013	1372246501	0	1003	1003	1003
Wed Jun 26 13:35:46 2013	1372246546	0	1003	1003	1003
Wed Jun 26 13:35:45 2013	1372246545	0	1005	1005	1005
Wed Jun 26 13:35:01 2013	1372246501	0	1006	1006	1006
Wed Jun 26 13:35:24 2013	1372246524	0	1006	1006	1006
Wed Jun 26 13:35:56 2013	1372246556	0	1006	1006	1006
Wed Jun 26 13:35:01 2013	1372246501	0	1006	1006	1006
Wed Jun 26 13:36:40 2013	1372246600	0	1006	1006	1006
Wed Jun 26 13:35:19 2013	1372246519	0	1007	1007	1007
Wed Jun 26 13:35:22 2013	1372246522	0	1011	1011	1011
Wed Jun 26 13:35:44 2013	1372246544	0	1013	1013	1013
Wed Jun 26 13:36:15 2013	1372246575	0	1016	1016	1016
Wed Jun 26 13:35:01 2013	1372246501	0	1016	1016	1016
Wed Jun 26 13:35:44 2013	1372246544	0	1017	1017	1017
Wed Jun 26 13:35:35 2013	1372246535	0	1017	1017	1017
Wed Jun 26 13:35:57 2013	1372246557	0	1017	1017	1017
Wed Jun 26 13:36:32 2013	1372246592	0	1017	1017	1017
Wed Jun 26 13:35:22 2013	1372246522	0	1017	1017	1017
Wed Jun 26 13:35:39 2013	1372246539	0	1019	1019	1019
Wed Jun 26 13:36:14 2013	1372246574	0	1020	1020	1020
Wed Jun 26 13:35:56 2013	1372246556	0	1021	1021	1021
Wed Jun 26 13:35:01 2013	1372246501	0	1023	1023	1023
Wed Jun 26 13:35:38 2013	1372246538	0	1024	1024	1024
Wed Jun 26 13:36:28 2013	1372246588	0	1024	1024	1024
Wed Jun 26 13:35:49 2013	1372246549	0	1025	1025	1025
Wed Jun 26 13:36:16 2013	1372246576	0	1025	1025	1025
Wed Jun 26 13:35:20 2013	1372246520	0	1025	1025	1025
Wed Jun 26 13:35:55 2013	1372246555	0	1025	1025	1025
Wed Jun 26 13:35:22 2013	1372246522	0	1026	1026	1026
Wed Jun 26 13:36:25 2013	1372246585	0	1026	1026	1026
Wed Jun 26 13:35:28 2013	1372246528	0	1026	1026	1026
Wed Jun 26 13:35:19 2013	1372246519	0	1027	1027	1027
Wed Jun 26 13:35:31 2013	1372246531	0	1027	1027	1027
Wed Jun 26 13:36:22 2013	1372246582	0	1028	1028	1028
Wed Jun 26 13:35:01 2013	1372246501	0	1028	1028	1028
Wed Jun 26 13:35:30 2013	1372246530	0	1028	1028	1028
Wed Jun 26 13:35:01 2013	1372246501	0	1029	1029	1029
Wed Jun 26 13:35:54 2013	1372246554	0	1030	1030	1030
Wed Jun 26 13:35:53 2013	1372246553	0	1030	1030	1030
Wed Jun 26 13:35:48 2013	1372246548	0	1030	1030	1030
Wed Jun 26 13:35:25 2013	1372246525	0	1031	1031	1031
Wed Jun 26 13:35:55 2013	1372246555	0	1032	1032	1032
Wed Jun 26 13:35:26 2013	1372246526	0	1032	1032	1032
Wed Jun 26 13:35:40 2013	1372246540	0	1032	1032	1032
Wed Jun 26 13:35:26 2013	1372246526	0	1033	1033	1033
Wed Jun 26 13:35:44 2013	1372246544	0	1033	1033	1033
Wed Jun 26 13:35:46 2013	1372246546	0	1033	1033	1033
Wed Jun 26 13:35:33 2013	1372246533	0	1033	1033	1033
Wed Jun 26 13:36:37 2013	1372246597	0	1034	1034	1034
Wed Jun 26 13:35:43 2013	1372246543	0	1034	1034	1034
Wed Jun 26 13:36:03 2013	1372246563	0	1035	1035	1034
Wed Jun 26 13:35:58 2013	1372246558	0	1036	1036	1036
Wed Jun 26 13:35:22 2013	1372246522	0	1036	1036	1036
Wed Jun 26 13:35:38 2013	1372246538	0	1036	1036	1036
Wed Jun 26 13:35:41 2013	1372246541	0	1037	1037	1037
Wed Jun 26 13:35:56 2013	1372246556	0	1038	1038	1038
Wed Jun 26 13:35:20 2013	1372246520	0	1039	1039	1039
Wed Jun 26 13:35:50 2013	1372246550	0	1040	1040	1040
Wed Jun 26 13:36:34 2013	1372246594	0	1040	1040	1040
Wed Jun 26 13:35:34 2013	1372246534	0	1040	1040	1040
Wed Jun 26 13:35:21 2013	1372246521	0	1041	1041	1041
Wed Jun 26 13:35:47 2013	1372246547	0	1041	1041	1041
Wed Jun 26 13:35:49 2013	1372246549	0	1042	1042	1042
Wed Jun 26 13:35:40 2013	1372246540	0	1043	1043	1043
Wed Jun 26 13:35:01 2013	1372246501	0	1043	1043	1043
Wed Jun 26 13:35:30 2013	1372246530	0	1043	1043	1043
Wed Jun 26 13:35:53 2013	1372246553	0	1043	1043	1043
Wed Jun 26 13:35:51 2013	1372246551	0	1044	1044	1044
Wed Jun 26 13:35:48 2013	1372246548	0	1044	1044	1044
Wed Jun 26 13:36:48 2013	1372246608	0	1044	1044	1044
Wed Jun 26 13:36:14 2013	1372246574	0	1045	1045	1045
Wed Jun 26 13:36:06 2013	1372246566	0	1045	1045	1045
Wed Jun 26 13:35:47 2013	1372246547	0	1045	1045	1045
Wed Jun 26 13:35:55 2013	1372246555	0	1046	1046	1046
Wed Jun 26 13:35:33 2013	1372246533	0	1046	1046	1046
Wed Jun 26 13:35:59 2013	1372246559	0	1048	1048	1048
Wed Jun 26 13:36:08 2013	1372246568	0	1048	1048	1048
Wed Jun 26 13:36:00 2013	1372246560	0	1049	1049	1049
Wed Jun 26 13:35:27 2013	1372246527	0	1049	1049	1049
Wed Jun 26 13:35:43 2013	1372246543	0	1049	1049	1049
Wed Jun 26 13:36:09 2013	1372246569	0	1050	1050	1050
Wed Jun 26 13:35:42 2013	1372246542	0	1050	1050	1050
Wed Jun 26 13:36:26 2013	1372246586	0	1051	1051	1051
Wed Jun 26 13:35:44 2013	1372246544	0	1051	1051	1051
Wed Jun 26 13:35:58 2013	1372246558	0	1051	1051	1051
Wed Jun 26 13:35:27 2013	1372246527	0	1051	1051	1051
Wed Jun 26 13:35:34 2013	1372246534	0	1051	1051	1051
Wed Jun 26 13:35:20 2013	1372246520	0	1051	1051	1051
Wed Jun 26 13:35:33 2013	1372246533	0	1052	1052	1052
Wed Jun 26 13:35:30 2013	1372246530	0	1052	1052	1052
Wed Jun 26 13:35:41 2013	1372246541	0	1052	1052	1052
Wed Jun 26 13:35:24 2013	1372246524	0	1053	1053	1053
Wed Jun 26 13:35:29 2013	1372246529	0	1053	1053	1053
Wed Jun 26 13:35:24 2013	1372246524	0	1054	1054	1054
Wed Jun 26 13:35:55 2013	1372246555	0	1054	1054	1054
Wed Jun 26 13:35:29 2013	1372246529	0	1055	1055	1055
Wed Jun 26 13:36:21 2013	1372246581	0	1055	1055	1055
Wed Jun 26 13:35:53 2013	1372246553	0	1056	1056	1056
Wed Jun 26 13:35:29 2013	1372246529	0	1056	1056	1056
Wed Jun 26 13:35:30 2013	1372246530	0	1056	1056	1056
Wed Jun 26 13:35:59 2013	1372246559	0	1057	1057	1057
Wed Jun 26 13:36:15 2013	1372246575	0	1057	1057	1057
Wed Jun 26 13:36:19 2013	1372246579	0	1057	1057	1057
Wed Jun 26 13:35:32 2013	1372246532	0	1057	1057	1057
Wed Jun 26 13:35:34 2013	1372246534	0	1058	1058	1057
Wed Jun 26 13:35:39 2013	1372246539	0	1058	1058	1058
Wed Jun 26 13:36:24 2013	1372246584	0	1059	1059	1059
Wed Jun 26 13:35:36 2013	1372246536	0	1059	1059	1059
Wed Jun 26 13:36:19 2013	1372246579	0	1059	1059	1059
Wed Jun 26 13:35:19 2013	1372246519	0	1060	1060	1060
Wed Jun 26 13:35:48 2013	1372246548	0	1061	1061	1061
Wed Jun 26 13:35:52 2013	1372246552	0	1061	1061	1061
Wed Jun 26 13:35:33 2013	1372246533	0	1062	1062	1062
Wed Jun 26 13:36:04 2013	1372246564	0	1062	1062	1062
Wed Jun 26 13:35:51 2013	1372246551	0	1063	1063	1063
Wed Jun 26 13:35:24 2013	1372246524	0	1063	1063	1063
Wed Jun 26 13:35:36 2013	1372246536	0	1063	1063	1063
Wed Jun 26 13:35:58 2013	1372246558	0	1063	1063	1063
Wed Jun 26 13:35:22 2013	1372246522	0	1063	1063	1063
Wed Jun 26 13:36:13 2013	1372246573	0	1063	1063	1063
Wed Jun 26 13:35:54 2013	1372246554	0	1064	1064	1064
Wed Jun 26 13:36:15 2013	1372246575	0	1064	1064	1064
Wed Jun 26 13:35:48 2013	1372246548	0	1064	1064	1064
Wed Jun 26 13:36:00 2013	1372246560	0	1064	1064	1064
Wed Jun 26 13:35:59 2013	1372246559	0	1065	1065	1065
Wed Jun 26 13:35:51 2013	1372246551	0	1065	1065	1065
Wed Jun 26 13:35:54 2013	1372246554	0	1065	1065	1065
Wed Jun 26 13:36:23 2013	1372246583	0	1065	1065	1065
Wed Jun 26 13:35:52 2013	1372246552	0	1065	1065	1065
Wed Jun 26 13:35:32 2013	1372246532	0	1065	1065	1065
Wed Jun 26 13:35:58 2013	1372246558	0	1066	1066	1066
Wed Jun 26 13:35:26 2013	1372246526	0	1066	1066	1066
Wed Jun 26 13:35:50 2013	1372246550	0	1066	1066	1066
Wed Jun 26 13:35:51 2013	1372246551	0	1066	1066	1066
Wed Jun 26 13:36:00 2013	1372246560	0	1067	1067	1067
Wed Jun 26 13:35:38 2013	1372246538	0	1067	1067	1067
Wed Jun 26 13:36:38 2013	1372246598	0	1067	1067	1067
Wed Jun 26 13:35:58 2013	1372246558	0	1067	1067	1067
Wed Jun 26 13:36:08 2013	1372246568	0	1067	1067	1067
Wed Jun 26 13:35:57 2013	1372246557	0	1067	1067	1067
Wed Jun 26 13:35:40 2013	1372246540	0	1067	1067	1067
Wed Jun 26 13:36:11 2013	1372246571	0	1068	1068	1068
Wed Jun 26 13:35:46 2013	1372246546	0	1068	1068	1068
Wed Jun 26 13:35:24 2013	1372246524	0	1068	1068	1068
Wed Jun 26 13:35:44 2013	1372246544	0	1069	1069	1069
Wed Jun 26 13:35:50 2013	1372246550	0	1069	1069	1069
Wed Jun 26 13:35:37 2013	1372246537	0	1070	1070	1070
Wed Jun 26 13:35:27 2013	1372246527	0	1070	1070	1070
Wed Jun 26 13:36:19 2013	1372246579	0	1070	1070	1070
Wed Jun 26 13:36:30 2013	1372246590	0	1070	1070	1070
Wed Jun 26 13:35:52 2013	1372246552	0	1070	1070	1070
Wed Jun 26 13:35:40 2013	1372246540	0	1071	1071	1071
Wed Jun 26 13:35:32 2013	1372246532	0	1071	1071	1071
Wed Jun 26 13:35:39 2013	1372246539	0	1071	1071	1071
Wed Jun 26 13:35:53 2013	1372246553	0	1072	1072	1072
Wed Jun 26 13:36:20 2013	1372246580	0	1072	1072	1072
Wed Jun 26 13:36:17 2013	1372246577	0	1072	1072	1072
Wed Jun 26 13:35:31 2013	1372246531	0	1072	1072	1072
Wed Jun 26 13:35:25 2013	1372246525	0	1072	1072	1072
Wed Jun 26 13:35:46 2013	1372246546	0	1072	1072	1072
Wed Jun 26 13:35:54 2013	1372246554	0	1073	1073	1073
Wed Jun 26 13:35:47 2013	1372246547	0	1073	1073	1073
Wed Jun 26 13:36:18 2013	1372246578	0	1073	1073	1073
Wed Jun 26 13:35:38 2013	1372246538	0	1073	1073	1073
Wed Jun 26 13:35:35 2013	1372246535	0	1073	1073	1073
Wed Jun 26 13:36:25 2013	1372246585	0	1074	1074	1074
Wed Jun 26 13:35:28 2013	1372246528	0	1074	1074	1074
Wed Jun 26 13:35:28 2013	1372246528	0	1074	1074	1074
Wed Jun 26 13:35:56 2013	1372246556	0	1074	1074	1074
Wed Jun 26 13:36:31 2013	1372246591	0	1074	1074	1074
Wed Jun 26 13:36:20 2013	1372246580	0	1075	1075	1075
Wed Jun 26 13:35:24 2013	1372246524	0	1075	1075	1075
Wed Jun 26 13:36:58 2013	1372246618	0	1075	1075	1075
Wed Jun 26 13:35:43 2013	1372246543	0	1075	1075	1075
Wed Jun 26 13:35:30 2013	1372246530	0	1075	1075	1075
Wed Jun 26 13:36:32 2013	1372246592	0	1075	1075	1075
Wed Jun 26 13:35:20 2013	1372246520	0	1075	1075	1075
Wed Jun 26 13:36:58 2013	1372246618	0	1076	1076	1076
Wed Jun 26 13:36:48 2013	1372246608	0	1076	1076	1076
Wed Jun 26 13:36:03 2013	1372246563	0	1076	1076	1076
Wed Jun 26 13:35:41 2013	1372246541	0	1076	1076	1076
Wed Jun 26 13:35:24 2013	1372246524	0	1077	1077	1077
Wed Jun 26 13:35:33 2013	1372246533	0	1077	1077	1077
Wed Jun 26 13:36:38 2013	1372246598	0	1077	1077	1077
Wed Jun 26 13:35:28 2013	1372246528	0	1077	1077	1077
Wed Jun 26 13:35:23 2013	1372246523	0	1077	1077	1077
Wed Jun 26 13:35:20 2013	1372246520	0	1078	1078	1078
Wed Jun 26 13:35:45 2013	1372246545	0	1079	1079	1079
Wed Jun 26 13:35:21 2013	1372246521	0	1079	1079	1079
Wed Jun 26 13:36:04 2013	1372246564	0	1079	1079	1079
Wed Jun 26 13:35:55 2013	1372246555	0	1079	1079	1079
Wed Jun 26 13:35:53 2013	1372246553	0	1079	1079	1079
Wed Jun 26 13:35:54 2013	1372246554	0	1079	1079	1079
Wed Jun 26 13:35:25 2013	1372246525	0	1079	1079	1079
Wed Jun 26 13:35:48 2013	1372246548	0	1080	1080	1079
Wed Jun 26 13:35:31 2013	1372246531	0	1080	1080	1079
Wed Jun 26 13:36:00 2013	1372246560	0	1080	1080	1080
Wed Jun 26 13:36:01 2013	1372246561	0	1080	1080	1080
Wed Jun 26 13:36:41 2013	1372246601	0	1080	1080	1080
Wed Jun 26 13:35:23 2013	1372246523	0	1080	1080	1080
Wed Jun 26 13:36:16 2013	1372246576	0	1080	1080	1080
Wed Jun 26 13:35:56 2013	1372246556	0	1081	1081	1081
Wed Jun 26 13:36:40 2013	1372246600	0	1081	1081	1081
Wed Jun 26 13:35:50 2013	1372246550	0	1081	1081	1081
Wed Jun 26 13:36:19 2013	1372246579	0	1081	1081	1081
Wed Jun 26 13:36:18 2013	1372246578	0	1081	1081	1081
Wed Jun 26 13:36:08 2013	1372246568	0	1081	1081	1081
Wed Jun 26 13:35:35 2013	1372246535	0	1082	1082	1082
Wed Jun 26 13:35:29 2013	1372246529	0	1082	1082	1082
Wed Jun 26 13:35:32 2013	1372246532	0	1082	1082	1082
Wed Jun 26 13:36:31 2013	1372246591	0	1082	1082	1082
Wed Jun 26 13:36:21 2013	1372246581	0	1083	1083	1083
Wed Jun 26 13:35:27 2013	1372246527	0	1083	1083	1083
Wed Jun 26 13:35:46 2013	1372246546	0	1083	1083	1083
Wed Jun 26 13:35:52 2013	1372246552	0	1084	1084	1084
Wed Jun 26 13:35:31 2013	1372246531	0	1084	1084	1084
Wed Jun 26 13:35:33 2013	1372246533	0	1084	1084	1084
Wed Jun 26 13:36:01 2013	1372246561	0	1084	1084	1084
Wed Jun 26 13:35:20 2013	1372246520	0	1084	1084	1084
Wed Jun 26 13:36:38 2013	1372246598	0	1084	1084	1084
Wed Jun 26 13:35:42 2013	1372246542	0	1085	1085	1085
Wed Jun 26 13:36:32 2013	1372246592	0	1085	1085	1085
Wed Jun 26 13:35:25 2013	1372246525	0	1085	1085	1085
Wed Jun 26 13:35:35 2013	1372246535	0	1085	1085	1085
Wed Jun 26 13:35:51 2013	1372246551	0	1085	1085	1085
Wed Jun 26 13:35:31 2013	1372246531	0	1085	1085	1085
Wed Jun 26 13:36:09 2013	1372246569	0	1085	1085	1085
Wed Jun 26 13:35:28 2013	1372246528	0	1086	1086	1086
Wed Jun 26 13:36:11 2013	1372246571	0	1086	1086	1086
Wed Jun 26 13:35:48 2013	1372246548	0	1086	1086	1086
Wed Jun 26 13:36:41 2013	1372246601	0	1086	1086	1086
Wed Jun 26 13:35:39 2013	1372246539	0	1087	1087	1086
Wed Jun 26 13:35:52 2013	1372246552	0	1087	1087	1087
Wed Jun 26 13:35:53 2013	1372246553	0	1087	1087	1087
Wed Jun 26 13:35:26 2013	1372246526	0	1087	1087	1087
Wed Jun 26 13:35:48 2013	1372246548	0	1087	1087	1087
Wed Jun 26 13:35:21 2013	1372246521	0	1087	1087	1087
Wed Jun 26 13:36:36 2013	1372246596	0	1087	1087	1087
Wed Jun 26 13:36:59 2013	1372246619	0	1088	1088	1088
Wed Jun 26 13:35:42 2013	1372246542	0	1088	1088	1088
Wed Jun 26 13:36:01 2013	1372246561	0	1088	1088	1088
Wed Jun 26 13:35:35 2013	1372246535	0	1088	1088	1088
Wed Jun 26 13:36:13 2013	1372246573	0	1088	1088	1088
Wed Jun 26 13:35:28 2013	1372246528	0	1088	1088	1088
Wed Jun 26 13:36:04 2013	1372246564	0	1088	1088	1088
Wed Jun 26 13:35:47 2013	1372246547	0	1089	1089	1089
Wed Jun 26 13:36:01 2013	1372246561	0	1089	1089	1089
Wed Jun 26 13:36:31 2013	1372246591	0	1089	1089	1089
Wed Jun 26 13:35:34 2013	1372246534	0	1089	1089	1089
Wed Jun 26 13:35:20 2013	1372246520	0	1090	1090	1090
Wed Jun 26 13:36:00 2013	1372246560	0	1090	1090	1090
Wed Jun 26 13:35:41 2013	1372246541	0	1090	1090	1090
Wed Jun 26 13:36:10 2013	1372246570	0	1090	1090	1090
Wed Jun 26 13:35:52 2013	1372246552	0	1091	1091	1091
Wed Jun 26 13:35:44 2013	1372246544	0	1091	1091	1091
Wed Jun 26 13:36:37 2013	1372246597	0	1091	1091	1091
Wed Jun 26 13:35:42 2013	1372246542	0	1091	1091	1091
Wed Jun 26 13:36:35 2013	1372246595	0	1091	1091	1091
Wed Jun 26 13:35:46 2013	1372246546	0	1092	1092	1092
Wed Jun 26 13:36:21 2013	1372246581	0	1092	1092	1092
Wed Jun 26 13:35:42 2013	1372246542	0	1092	1092	1092
Wed Jun 26 13:35:37 2013	1372246537	0	1093	1093	1092
Wed Jun 26 13:35:28 2013	1372246528	0	1093	1093	1093
Wed Jun 26 13:36:30 2013	1372246590	0	1093	1093	1093
Wed Jun 26 13:35:58 2013	1372246558	0	1094	1094	1094
Wed Jun 26 13:35:43 2013	1372246543	0	1094	1094	1094
Wed Jun 26 13:35:39 2013	1372246539	0	1094	1094	1094
Wed Jun 26 13:35:53 2013	1372246553	0	1094	1094	1094
Wed Jun 26 13:36:08 2013	1372246568	0	1094	1094	1094
Wed Jun 26 13:35:59 2013	1372246559	0	1094	1094	1094
Wed Jun 26 13:35:37 2013	1372246537	0	1095	1095	1094
Wed Jun 26 13:36:37 2013	1372246597	0	1095	1095	1095
Wed Jun 26 13:36:07 2013	1372246567	0	1095	1095	1095
Wed Jun 26 13:35:25 2013	1372246525	0	1095	1095	1095
Wed Jun 26 13:35:41 2013	1372246541	0	1095	1095	1095
Wed Jun 26 13:36:14 2013	1372246574	0	1095	1095	1095
Wed Jun 26 13:35:52 2013	1372246552	0	1095	1095	1095
Wed Jun 26 13:35:26 2013	1372246526	0	1096	1096	1096
Wed Jun 26 13:36:35 2013	1372246595	0	1096	1096	1096
Wed Jun 26 13:35:38 2013	1372246538	0	1096	1096	1096
Wed Jun 26 13:35:34 2013	1372246534	0	1096	1096	1096
Wed Jun 26 13:35:25 2013	1372246525	0	1097	1097	1097
Wed Jun 26 13:36:01 2013	1372246561	0	1097	1097	1097
Wed Jun 26 13:35:39 2013	1372246539	0	1097	1097	1097
